id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
564483414021687690,Rental unit in Sevilla · ★4.67 · 1 bedroom · 1 bed · 1.5 shared baths,55113860,Carlota,Triana,"El Tardón, El Carmen",37.37524448095063,-6.012703336709975,Private room,71,1,3,2023-10-14,1.05,3,196,3,VFT/SE/00779
1044699921932869510,Rental unit in Sevilla · ★New · 1 bedroom · 1 bed · 1 bath,37040238,Grupo Se&Pal,Casco Antiguo,San Bartolomé,37.3861823,-5.9864521,Entire home/apt,135,2,0,,,22,178,0,VFT/SE/12067
3126207,Rental unit in Sevilla · ★4.88 · 1 bedroom · 2 beds · 1 shared bath,15880195,Maribel,Macarena - Norte,Consolación,37.41564,-5.96722,Private room,30,2,71,2023-09-30,0.76,2,0,7,
7008478,Loft in Sevilla · ★4.80 · Studio · 2 beds · 1 bath,3173171,Joaquín Y Natalia,Casco Antiguo,Alfalfa,37.3915,-5.99379,Entire home/apt,201,2,465,2023-12-03,4.51,32,52,45,VFT/SE/01721
23070979,Rental unit in Seville · ★4.18 · 1 bedroom · 2 beds · 1 bath,171280773,Manuel,Casco Antiguo,Alfalfa,37.389525803836015,-5.997336242350419,Entire home/apt,151,1,11,2022-09-09,0.16,1,315,0,VFT/SE/02790
41830669,Rental unit in Seville · ★4.39 · 2 bedrooms · 4 beds · 1 bath,104655996,Cristina,Casco Antiguo,Alfalfa,37.39175,-5.99721,Entire home/apt,109,1,66,2023-11-26,1.59,9,333,27,A/SE/00289
34507384,Rental unit in Seville · ★4.45 · 2 bedrooms · 4 beds · 2 baths,11263265,Sebastian Y Ricardo,Casco Antiguo,Arenal,37.38364,-5.99483,Entire home/apt,151,2,47,2023-12-10,0.84,28,34,27,CTC-2019056848
5782306,Loft in Sevilla · ★4.95 · Studio · 1 bed · 1 bath,1143645,Fabio,Casco Antiguo,San Gil,37.40215,-5.9888,Entire home/apt,69,2,528,2023-12-12,4.96,2,73,19,VTF/SE/00405
577667279770388261,Rental unit in Sevilla · ★4.22 · 1 bedroom · 2 beds · 1 bath,448488116,Icc,Triana,Triana Casco Antiguo,37.381221771240234,-6.0001301765441895,Entire home/apt,120,2,9,2023-10-01,0.43,1,289,4,VFT/SE/08711
566716702928804999,Rental unit in Sevilla · ★4.76 · 1 bedroom · 2 beds · 1 bath,26409838,Francisco,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",37.40382,-5.9914,Entire home/apt,97,2,54,2023-12-03,2.55,1,126,10,VFT/SE/09370
878729269444860471,Rental unit in Sevilla · ★4.50 · 1 bedroom · 2 beds · 1 bath,92573910,Esther,Casco Antiguo,San Lorenzo,37.39739213091954,-5.9942538966801004,Entire home/apt,138,1,4,2023-11-24,0.65,42,208,4,VFT/SE/09847
23370199,Rental unit in Sevilla · ★4.89 · 2 bedrooms · 3 beds · 2 baths,56838814,Veoapartment,Triana,Triana Casco Antiguo,37.38371,-6.00345,Entire home/apt,139,1,132,2023-12-28,1.88,34,240,18,VFT/SE03172
18425483,Rental unit in Sevilla · ★4.48 · 1 bedroom · 2 beds · 1 bath,12395642,Gesvecon SL,Triana,Triana Casco Antiguo,37.38689,-6.00525,Entire home/apt,50,2,233,2023-12-23,2.87,3,253,46,VFT/SE/00414
5414323,Rental unit in Sevilla · ★4.75 · 1 bedroom · 2 beds · 1 bath,3360193,Manuel Jesus,Casco Antiguo,San Lorenzo,37.40309,-5.99578,Entire home/apt,111,2,8,2017-05-01,0.08,1,96,0,VFT/SE/08968
24244769,Rental unit in Sevilla · ★4.77 · 2 bedrooms · 4 beds · 1 bath,14958822,Nacho,Los Remedios,Los Remedios,37.37847,-5.99963,Entire home/apt,243,2,137,2023-06-08,1.98,161,199,4,VFT/SE/03385
23972728,Rental unit in Sevilla · ★4.82 · 2 bedrooms · 4 beds · 1 bath,9649853,Nacho,Triana,Triana Casco Antiguo,37.38747,-6.00581,Entire home/apt,153,5,203,2023-12-20,3.07,18,85,47,VFT/SE/00759
17765001,Rental unit in Sevilla · ★4.88 · 4 bedrooms · 5 beds · 1.5 baths,4594342,Oscar,Nervión,La Calzada,37.38824,-5.97532,Entire home/apt,150,3,69,2023-11-11,0.86,1,284,13,VFT/SE/02222
39725546,Rental unit in Sevilla · ★4.68 · 3 bedrooms · 6 beds · 1 bath,51928509,Cristina,Triana,Triana Oeste,37.38895,-6.00964,Entire home/apt,104,1,497,2023-12-25,9.85,2,306,153,VFT/SE/01840
755532148367218412,Rental unit in Sevilla · ★5.0 · 1 bedroom · 1 bed · 1 bath,486748151,Alose,Casco Antiguo,Museo,37.3933006,-6.001437999999999,Entire home/apt,120,14,4,2023-10-12,0.36,2,263,4,Exempt
808117558200479695,Rental unit in Sevilla · ★4.41 · 1 bedroom · 1 bed · 1 bath,160787293,Marta,Triana,"El Tardón, El Carmen",37.37676719039398,-6.006806774477801,Entire home/apt,69,1,44,2023-12-21,4.23,1,336,44,VFT/SE/10425
52046773,Rental unit in Sevilla · ★5.0 · 1 bedroom · 2 beds · 1 bath,368090960,Galmen,Triana,Triana Casco Antiguo,37.38614,-6.00519,Entire home/apt,158,2,4,2022-02-26,0.15,5,102,0,A/SE/00346
33634009,Rental unit in Sevilla · ★4.50 · 1 bedroom · 3 beds · 1 bath,56444119,Rocio Y Jesus,Casco Antiguo,Museo,37.38949,-6.00607,Entire home/apt,90,3,18,2023-10-23,0.32,8,76,8,VFT/SE/07070
45730496,Rental unit in Sevilla · ★4.21 · 1 bedroom · 3 beds · 1 bath,370701213,Juan Carlos,Triana,Triana Casco Antiguo,37.38103,-5.99996,Entire home/apt,77,2,14,2023-05-26,0.36,1,332,1,VFT/SE/07733
580307917901009055,Rental unit in Sevilla · ★4.83 · 1 bedroom · 3 beds · 1 bath,15819228,Genteelhome,Triana,Triana Casco Antiguo,37.38501,-6.00359,Entire home/apt,206,1,6,2023-11-11,0.73,48,188,6,VFT/SE/08802
38314698,Rental unit in Sevilla · ★4.75 · 2 bedrooms · 3 beds · 1 bath,291278487,Lourdes,Triana,Triana Este,37.38244,-6.00333,Entire home/apt,102,2,12,2023-06-25,0.23,1,0,2,CTC-2019149530
1028958169843891139,Rental unit in Sevilla · ★New · 2 bedrooms · 3 beds · 1 bath,243308448,Fabio,Sur,Giralda Sur,37.3734838,-5.974062,Entire home/apt,89,3,0,,,32,75,0,VFT/SE/0729
46900088,Rental unit in Sevilla · 1 bedroom · 1 bed · 1 bath,251914082,Suites,Casco Antiguo,Museo,37.388927087905735,-5.9995851417555315,Entire home/apt,214,1,2,2022-04-19,0.07,17,149,0,A/SE/00222
18075057,Rental unit in Sevilla · ★4.77 · 4 bedrooms · 7 beds · 2.5 baths,9228673,Home At Homes,Casco Antiguo,Museo,37.39089,-6.00074,Entire home/apt,476,3,65,2023-11-19,0.83,21,326,20,VFT/SE/01736
32299742,Rental unit in Sevilla · ★4.40 · 1 bedroom · 2 beds · 1 bath,238434973,Carmen,Casco Antiguo,San Gil,37.40279,-5.99258,Entire home/apt,81,7,5,2023-06-06,0.10,17,290,1,Exempt
52832085,Rental unit in Sevilla · ★5.0 · 1 bedroom · 2 beds · 1 bath,427197116,Real Casa De La Moneda,Casco Antiguo,Santa Cruz,37.383408,-5.994273,Entire home/apt,344,1,3,2023-11-07,0.12,10,167,2,A/SE/00366
33635550,Rental unit in Sevilla · ★4.93 · 1 bedroom · 1 bed · 1 bath,56444119,Rocio Y Jesus,Triana,Triana Oeste,37.38942,-6.00787,Entire home/apt,100,3,14,2023-10-31,0.25,8,56,4,VFT/SE/08012
7219171,Rental unit in Sevilla · ★5.0 · 1 bedroom · 1 bed · 1 bath,1490602,María,Casco Antiguo,San Vicente,37.3944909,-6.000639899999999,Entire home/apt,166,3,16,2023-12-09,1.80,1,54,16,VFT/SE/04510
1040600509358477592,Rental unit in Sevilla · ★New · Studio · 1 bed · 1 bath,448215081,Giuseppe,Cerro - Amate,Juan XXIII,37.37419808993876,-5.953121694093747,Entire home/apt,90,1,2,2023-12-10,2,16,270,2,vtf/se10406
815699397930959086,Rental unit in Sevilla · ★2.57 · 2 bedrooms · 3 beds · 1 bath,255965780,***CheckINN,Triana,Triana Casco Antiguo,37.383677313647006,-5.9995762833924,Entire home/apt,78,2,7,2023-07-28,0.67,33,54,7,VFT/SE/06640
641096731099567785,Loft in Sevilla · ★4.73 · 1 bedroom · 2 beds · 1 bath,247076769,Miguel Angel,Este - Alcosa - Torreblanca,"Palacio Congresos, Urbadiez, Entrepuentes, Jardines del Eden",37.3994571,-5.9382542,Entire home/apt,115,1,36,2023-12-09,2.11,1,0,28,Exempt
9626758,Condo in Sevilla · ★4.92 · 2 bedrooms · 3 beds · 2 baths,41736809,Cesar,Triana,Triana Casco Antiguo,37.38103,-5.99974,Entire home/apt,91,2,161,2023-11-14,1.92,1,148,21,VFT/SE/03439
42311229,Rental unit in Sevilla · ★4.73 · Studio · 3 beds · 1 bath,334719196,Dolium Apartments,Triana,Triana Casco Antiguo,37.386417388916016,-6.006101131439209,Entire home/apt,95,1,11,2022-09-29,0.24,6,333,0,CTC-2019208145
996384728279778209,Rental unit in Sevilla · ★4.60 · 2 bedrooms · 3 beds · 1 bath,6588832,Jose Luis,Casco Antiguo,San Vicente,37.394553428254596,-6.002700759524539,Entire home/apt,172,1,4,2023-11-19,1.67,30,0,4,VFT/SE/11329
940343159563468249,casa particular in Sevilla · ★5.0 · 1 bedroom · 1 bed · 1 bath,75252239,Miryam,Macarena,"Begoña, Santa Catalina",37.4072,-5.97468,Private room,52,3,6,2023-11-15,1.54,6,87,6,CTC-2023188191
590445664279042629,Condo in Sevilla · ★4.92 · 1 bedroom · 3 beds · 1 bath,414628556,Juan Ignacio,Nervión,an Roque,37.391029357910156,-5.982884883880615,Entire home/apt,74,1,117,2023-12-08,5.52,3,94,70,CTC-2022052587
563460041795514465,Rental unit in Sevilla · ★4.63 · 1 bedroom · 2 beds · 1.5 baths,79303532,Jose Luis,Casco Antiguo,San Vicente,37.39545,-6.00095,Entire home/apt,31,3,49,2023-12-17,2.60,1,24,38,CTC-2022120103
28143558,Rental unit in Sevilla · ★4.71 · 1 bedroom · 1 bed · 1 bath,173656355,Ignacio,Triana,Triana Casco Antiguo,37.38791,-6.0055,Entire home/apt,100,2,65,2023-12-10,1.01,9,179,8,VFT/SE/04471
908100325672516905,Rental unit in Sevilla · ★5.0 · 2 bedrooms · 3 beds · 1 bath,209110979,Fernando Y Camia,Casco Antiguo,San Gil,37.4014902,-5.9936281,Entire home/apt,69,2,5,2023-11-09,0.75,10,231,5,VFT/SE/09996
39745342,Rental unit in Sevilla · ★4.70 · 2 bedrooms · 2 beds · 1 bath,2055656,Susana,San Pablo - Santa Justa,San Pablo D y E,37.399208,-5.959951,Entire home/apt,96,1,450,2023-12-27,9.02,1,130,110,VFT/SE/08495
971428684076002239,Rental unit in Sevilla · ★4.83 · 2 bedrooms · 2 beds · 2 baths,122368902,Juan,Casco Antiguo,Museo,37.38788,-6.00429,Entire home/apt,179,3,6,2023-11-11,2.17,1,106,6,VFT/SE/11355
552210061245393001,Rental unit in Sevilla · ★4.70 · 2 bedrooms · 5 beds · 2 baths,442986028,Pedro José,Triana,Triana Casco Antiguo,37.38201197656046,-6.000817894590706,Entire home/apt,204,1,23,2023-11-19,1.03,1,192,11,VFT/SE/07841
955880415773119120,Rental unit in Sevilla · 1 bedroom · 1 bed · 1 bath,255965780,***CheckINN,Este - Alcosa - Torreblanca,"Palacio Congresos, Urbadiez, Entrepuentes, Jardines del Eden",37.40007859985413,-5.94038034639317,Entire home/apt,124,3,0,,,33,187,0,VFT/SE11270
979020726974173472,Rental unit in Sevilla · ★5.0 · 2 bedrooms · 3 beds · 1 bath,460197026,Paul,Macarena,"León XIII, Los Naranjos",37.40422885913842,-5.984677649856934,Entire home/apt,75,2,11,2023-12-19,3.63,1,60,11,VFT/SE/11058
913636854422509394,Rental unit in Sevilla · ★4.64 · 1 bedroom · 2 beds · 1 bath,519935573,Enrique,Casco Antiguo,Santa Cruz,37.3855133,-5.9881118,Entire home/apt,86,2,11,2023-12-05,3.14,4,287,11,A/SE/00182
949392459364463020,Rental unit in Sevilla · ★4.80 · 3 bedrooms · 5 beds · 1 bath,340159721,Antonio,Los Remedios,Los Remedios,37.3789458,-5.9987302,Entire home/apt,205,1,5,2023-11-01,1.15,8,62,5,VFT/SE/10516
926435689406150130,Rental unit in Sevilla · ★4.79 · 1 bedroom · 2 beds · 1 bath,45612253,Lucia,Casco Antiguo,Alfalfa,37.389929184726356,-5.991325818232513,Entire home/apt,102,2,14,2023-11-26,3.78,8,289,14,VFT/SE/03615
787369305390849921,Rental unit in Sevilla · ★4.84 · 2 bedrooms · 4 beds · 1 bath,45750823,Alicia,Sur,"Tabladilla, La Estrella",37.363076349903146,-5.980541557073593,Entire home/apt,206,3,31,2023-12-09,2.53,1,247,30,VFT/SE/10294
599674394312888208,Rental unit in Sevilla · ★5.0 · 2 bedrooms · 3 beds · 2 baths,74273009,Fernando,Casco Antiguo,Museo,37.38962,-6.00164,Entire home/apt,540,2,5,2023-12-10,0.30,3,350,4,VFT/SE/07835
1008687982220810806,Rental unit in Sevilla · ★5.0 · 2 bedrooms · 3 beds · 1 bath,243308448,Fabio,Casco Antiguo,San Vicente,37.3951369,-6.0011486,Entire home/apt,110,3,6,2023-12-13,4.09,32,66,6,VFTSE01193
796870390609507085,Rental unit in Sevilla · 2 bedrooms · 3 beds · 1 bath,51048225,Sevilla,Triana,Triana Oeste,37.3871433,-6.010112,Entire home/apt,70,1,1,2023-11-29,1,95,364,1,VFT/SE/09814
691884696033946450,Rental unit in Sevilla · 1 bedroom · 2 beds · 1 bath,418270816,Limehome,Palmera - Bellavista,Bami,37.360645,-5.9803743,Entire home/apt,84,28,0,,,15,361,0,CTC-2021004384
26935825,Rental unit in Sevilla · ★4.88 · 1 bedroom · 2 beds · 1 bath,134864103,Alberto,Casco Antiguo,Santa Cruz,37.38618,-5.9892,Entire home/apt,99,1,26,2023-12-16,1.41,35,350,13,VFT/SE/0193
918849242148136753,Rental unit in Sevilla · 2 bedrooms · 4 beds · 2 baths,131415864,Carlos,Casco Antiguo,Museo,37.39233,-6.00038,Entire home/apt,269,2,0,,,12,317,0,CTC-2023070473
727571245805903214,Condo in Sevilla · 2 bedrooms · 3 beds · 2 baths,372271936,Liviu,Casco Antiguo,Feria,37.39951,-5.99039,Entire home/apt,153,2,2,2023-12-10,0.67,2,134,2,VFT/SE/07100
791228383165345714,Rental unit in Sevilla · ★4.40 · 1 bedroom · 1 bed · 1 bath,335079070,Maria,Casco Antiguo,Alfalfa,37.3920577,-5.9946433,Entire home/apt,100,1,10,2023-11-18,0.83,1,322,10,VFT/SE/08438
906195386885532622,Rental unit in Sevilla · 2 bedrooms · 4 beds · 2 baths,518127229,María De Los Ángeles,Triana,Triana Casco Antiguo,37.3840838,-6.0024963,Entire home/apt,143,2,0,,,1,352,0,VFT/SE/08386
53040969,Rental unit in Sevilla · ★4.82 · 3 bedrooms · 5 beds · 2 baths,14958822,Nacho,Palmera - Bellavista,"Sector Sur, La Palmera, Reina Mercedes",37.36604690551758,-5.987981796264648,Entire home/apt,264,1,22,2023-09-21,0.84,161,231,5,A/SE/00354
660809162621330018,Rental unit in Sevilla · ★5.0 · 1 bedroom · 1 bed · 1 bath,170512874,Esther,Triana,Triana Casco Antiguo,37.38153,-5.99885,Entire home/apt,189,1,7,2023-10-22,0.45,92,301,5,VFT/SE/04143
822443076546697221,Rental unit in Sevilla · 1 bedroom · 2 beds · 1 bath,424684538,Gonzalo,Nervión,Huerta del Pilar,37.38539153838543,-5.975863459524535,Entire home/apt,48,60,2,2023-11-24,0.36,1,148,2,
